key,title,authors,year,journal,abstract,doi
10.1145/3665278,On-device Online Learning and Semantic Management of TinyML Systems,"Ren, Haoyu; Anicic, Darko; Li, Xue; Runkler, Thomas",2024,ACM Trans. Embed. Comput. Syst.,"Recent advances in Tiny Machine Learning (TinyML) empower low-footprint embedded devices for real-time on-device Machine Learning (ML). While many acknowledge the potential benefits of TinyML, its practical implementation presents unique challenges. This study aims to bridge the gap between prototyping single TinyML models and developing reliable TinyML systems in production: (1)&nbsp;Embedded devices operate in dynamically changing conditions. Existing TinyML solutions primarily focus on inference, with models trained offline on powerful machines and deployed as static objects. However, static models may underperform in the real world due to evolving input data distributions. We propose online learning to enable training on constrained devices, adapting local models toward the latest field conditions. (2)&nbsp;Nevertheless, current on-device learning methods struggle with heterogeneous deployment conditions and the scarcity of labeled data when applied across numerous devices. We introduce federated meta-learning incorporating online learning to enhance model generalization, facilitating rapid learning. This approach ensures optimal performance among distributed devices by knowledge sharing. (3)&nbsp;Moreover, TinyML’s pivotal advantage is widespread adoption. Embedded devices and TinyML models prioritize extreme efficiency, leading to diverse characteristics ranging from memory and sensors to model architectures. Given their diversity and non-standardized representations, managing these resources becomes challenging as TinyML systems scale up. We present semantic management for the joint management of models and devices at scale. We demonstrate our methods through a basic regression example and then assess them in three real-world TinyML applications: handwritten character image classification, keyword audio classification, and smart building presence detection. The results confirm the effectiveness of our approaches from various perspectives, such as accuracy improvement, resource savings, and engineering effort reduction.",10.1145/3665278
10.1145/3665331,Generating and Evaluating Data of Daily Activities with an Autonomous Agent in a Virtual Smart Home,"Gramoli, Lysa; Cumin, Julien; Lacoche, J\'{e}r\'{e}my; Foulonneau, Anthony; Arnaldi, Bruno; Gouranton, Val\'{e}rie",2024,ACM Trans. Multimedia Comput. Commun. Appl.,"Training machine learning models to identify human behavior is a difficult yet essential task to develop autonomous and adaptive systems such as smart homes. These models require large and diversified amounts of labeled data to be trained effectively. Due to the high variety of home environments and occupant behaviors, collecting datasets that are representative of all possible homes is a major challenge. In addition, privacy and cost are major hurdles to collect real home data. To avoid these difficulties, one solution consists of training these models using purely synthetic data, which can be generated through the simulation of home and their occupants. Two challenges arise from this approach: designing a methodology with a simulation able to generate credible simulated data and evaluating this credibility. In this article, we explain the methodology used to generate diversified synthetic data of daily activities, through the combination of an agent model to simulate an occupant and a simulated 3D house enriched with sensors and effectors to produce such data. We demonstrate the credibility of the generated synthetic data by comparing their efficacy for training human context understanding models against the efficacy generated by real data. To achieve this, we replicate a real dataset collection setting with our smart home simulator. The occupant is replaced by an autonomous agent following the same experimental protocol used for the real dataset collection. This agent is a BDI-based model enhanced with a scheduler designed to offer a balance between control and autonomy. This balance is useful in synthetic data generation since strong constraints can be imposed on the agent to simulate desired situations while allowing autonomous behaviors outside these constraints to generate diversified data. In our case, the constraints are those imposed during the real dataset collection that we want to replicate. The simulated sensors and effectors were configured to react to the agent’s behaviors similarly to the real ones. We experimentally show that data generated from this simulation are valuable for two human context understanding tasks: current human activity recognition and future human activity prediction. In particular, we show that models trained solely with simulated data can give reasonable predictions about real situations occurring in the original dataset. We also report experimental results regarding statistical analysis and C2ST to assess the credibility of generated data. We discuss the generality of our approach for evaluating the credibility of simulated data from their use as training data.",10.1145/3665331
10.1145/3665495,The First Principles: Setting the Context for a Safe and Secure Metaverse,"Gupta, Ankur; Sawhney, Sahil; Kompella, Kashyap",2024,ACM Comput. Surv.,"The metaverse delivered through converged and amalgamated technologies holds promise. No wonder technology heavyweights, large corporates, research organizations and businesses cutting across industry verticals are racing to put in place a metaverse-first strategy. The bets on consumers rapidly migrating from traditional social networks and collaborative applications to more immersive digital experiences have been placed. However, the transition is not expected to be seamless. Privacy, safety and security concerns abound in the early versions of the metaverse. Increased regulatory oversight and diverse national laws threaten to derail the hype around the metaverse. It is increasingly clear that the final iteration of the metaverse will need to assuage the concerns of individual users while addressing complex legal and regulatory requirements. Thus, a multi-perspective approach needs to be adopted to help set the agenda for the evolution of the metaverse. This research paper examines the different aspects and challenges which the future metaverse will need to address. A set of “first principles” are formulated, which if implemented will lead to the development of an equitable, inclusive, safe and secure metaverse.",10.1145/3665495
10.1145/3670697,SecCT: Secure and Scalable Count Query Models on Encrypted Genomic Data,"Peng, Yanguo; Liu, Rongqiao; Guo, Jingjing; Gao, Xiyue; Huang, Luyuan; Tu, Yaofeng",2024,Form. Asp. Comput.,"Recently, due to the continued reduction in DNA sequencing cost, large-scale genetic samples are being gathered for accelerating predispositions to specific diseases, tailoring treatment of efficient drugs and therapies, and the like. Massive genetic samples are encrypted-and-then-delegated to a public cloud to both save investment and maintenance costs and prevent the potential leakage of sensitive information. However, such a manner compromises the serviceability of a public cloud, since encryption inevitably breaks the semantic information of genetic samples. Secure count query of single-nucleotide polymorphisms (SNPs), as a kernel component for GWASs and related genomic analysis, is attracting much more attention.Existing methods lack provable security, suffer low efficiency caused by multiple interactions with the cloud, and so on. In this paper, a secure virtual CT-Tree (secure vCT-Tree) is carefully constructed to confuse the tree structure by introducing a hash function and a Paillier system. Furthermore, by delegating the secure vCT-Tree to the cloud, concrete models (i.e., SecCT and SecCT+) are presented to resolve secure count query problems on the fly. SecCT+ is a solution based on trusted execution environment while SecCT is a pure software solution. Both models advance the provable security of genetic research and are proven to be secure under the adaptive chosen keyword (query) attack (IND-CKA2) model. Furthermore, massive experiments are evaluated on realistic data to show the superiority of SecCT and SecCT+.",10.1145/3670697
10.1145/3672082,Use of Context in Data Quality Management: A Systematic Literature Review,"Serra, Flavia; Peralta, Ver\'{o}nika; Marotta, Adriana; Marcel, Patrick",2024,J. Data and Information Quality,"The importance of context in data quality (DQ) was shown many years ago and nowadays is widely accepted. Early approaches and surveys defined DQ as fitness for use and showed the influence of context on DQ. This article presents a Systematic Literature Review (SLR) for investigating how context is taken into account in recent proposals for DQ management (DQM). We specifically present the planning and execution of the SLR, the analysis criteria and our results reflecting the relationship between context and DQ in the state-of-the-art and, particularly, how this context is defined and used for DQM. The SLR is instrumental to the identification of context components and the design of a context formal model.",10.1145/3672082
10.1145/3672396,Noise-Tolerant Hybrid Prototypical Learning with Noisy Web Data,"Liang, Chao; Zhu, Linchao; Yang, Zongxin; Chen, Wei; Yang, Yi",2024,ACM Trans. Multimedia Comput. Commun. Appl.,"We focus on the challenging problem of learning an unbiased classifier from a large number of potentially relevant but noisily labeled web images given only a few clean labeled images. This problem is particularly practical because it reduces the expensive annotation costs by utilizing freely accessible web images with noisy labels. Typically, prototypes are representative images or features used to classify or identify other images. However, in the few clean and many noisy scenarios, the class prototype can be severely biased due to the presence of irrelevant noisy images. The resulting prototypes are less compact and discriminative, as previous methods do not take into account the diverse range of images in the noisy web image collections. On the other hand, the relation modeling between noisy and clean images is not learned for the class prototype generation in an end-to-end manner, which results in a suboptimal class prototype. In this article, we introduce a similarity maximization loss named SimNoiPro. Our SimNoiPro first generates noise-tolerant hybrid prototypes composed of clean and noise-tolerant prototypes and then pulls them closer to each other. Our approach considers the diversity of noisy images by explicit division and overcomes the optimization discrepancy issue. This enables better relation modeling between clean and noisy images and helps extract judicious information from the noisy image set. The evaluation results on two extended few-shot classification benchmarks confirm that our SimNoiPro outperforms prior methods in measuring image relations and cleaning noisy data.",10.1145/3672396
10.1145/3672570,Cumulus: Blockchain-Enabled Privacy Preserving Data Audit in Cloud,"Banerjee, Prabal; Nikam, Nishant; Mazumdar, Subhra; Ruj, Sushmita",2024,Distrib. Ledger Technol.,"Data owners upload large files to cloud storage servers, but malicious servers may potentially tamper data. To check integrity of remote data, Proof of Retrievability (PoR) schemes were introduced. Existing PoR protocols assume that data owners and third-party auditors are honest and audit only the potentially malicious cloud server to check integrity of stored data. In this paper we consider a system where any party may attempt to cheat others and consider collusion cases. We design a protocol, Cumulus, that is secure under such adversarial assumptions and use blockchain smart contracts to act as mediator in case of dispute and payment settlement. We use state channels to reduce blockchain interactions in order to build a practical audit solution. The security of the protocol has been proven in Universal Composability (UC) framework. Finally, we illustrate several applications of our basic protocol and evaluate practicality of our approach via a prototype implementation for fairly selling large files over the Ethereum platform. We evaluate the prototype and show that our scheme has comparable performance.",10.1145/3672570
10.1145/3672614,Competitive Data-Structure Dynamization,"Mathieu, Claire; Rajaraman, Rajmohan; Young, Neal E.; Yousefi, Arman",2024,ACM Trans. Algorithms,"Data-structure dynamization is a general approach for making static data structures dynamic. It is used extensively in geometric settings and in the guise of so-called merge (or compaction) policies in big-data databases such as LevelDB and Google Bigtable. Previous theoretical work is based on worst-case analyses for uniform inputs—insertions of one item at a time and non-varying read rate. In practice, merge policies must not only handle batch insertions and varying read/write ratios, they can take advantage of such non-uniformity to reduce cost on a per-input basis. To model this, we initiate the study of data-structure dynamization through the lens of competitive analysis via two new online set-cover problems. For each, the input is a sequence of disjoint sets of weighted items. The sets are revealed one at a time. The algorithm must respond to each with a set cover that covers all items revealed so far. It obtains the cover incrementally from the previous cover by adding one or more sets and optionally removing existing sets. For each new set the algorithm incurs build cost equal to the weight of the items in the set. In the first problem the objective is to minimize total build cost plus total query cost, where the algorithm incurs a query cost at each time (t) equal to the current cover size. In the second problem, the objective is to minimize the build cost while keeping the query cost from exceeding (k) (a given parameter) at any time. We give deterministic online algorithms for both variants, with competitive ratios of (Theta(log^{*}n)) and (k) , respectively. The latter ratio is optimal for the second variant.",10.1145/3672614
10.1145/3673228,Household Wattch: Exploring Opportunities for Surveillance and Consent through Families’ Household Energy Use Data,"Snow, Stephen; Khan, Awais Hameed; Day, Kaleb; Matthews, Ben",2024,ACM Trans. Comput.-Hum. Interact.,"Household energy use data may contain sensitive inferences into family life, yet its potential for surveillance is imperfectly understood. To explore this space, we developed Household Wattch, a speculative eco-feedback ‘provotype’ that profiles households according to their energy use data. Evaluated by 16 participants from Australian households engaged in an 18-month energy use monitoring trial, Household Wattch elicited users’ perceptions and expectations about a near future where energy use data is a useful yet potentially sensitive commodity when analysed. We highlight challenges and opportunities for energy use data across three scales: (1) Within the household, (2) Beyond the household (e.g., sharing energy data with third parties) and (3) Post-household (e.g., what happens to energy data when a household re-configures or disbands). Findings suggest users may require support in understanding the sensitivities of their energy use data, particularly when deciding whether to share it with third parties. Opportunities exist for accidental or deliberate surveillance via energy use data, and these need to be identified and managed. Provotypes represent a useful tool for navigating this space, and we provide considerations for how they can support users in speculating over possible energy futures.",10.1145/3673228
10.1145/3674634,The Long Way to Deforestation: A Type Inference and Elaboration Technique for Removing Intermediate Data Structures,"Chen, Yijia; Parreaux, Lionel",2024,Proc. ACM Program. Lang.,"Deforestation is a compiler optimization that removes intermediate data structure allocations from functional programs to improve their efficiency. This is an old idea, but previous approaches have proved limited or impractical — they either only worked on compositions of predefined combinators (shortcut fusion), or involved the aggressive unfolding of recursive definitions until a depth limit was reached or a reoccurring pattern was found to tie the recursive knot, resulting in impractical algorithmic complexity and large amounts of code duplication. We present Lumberhack, a general-purpose deforestation approach for purely functional call-by-value programs. Lumberhack uses subtype inference to reason about data structure production and consumption and uses an elaboration pass to fuse the corresponding recursive definitions. It fuses large classes of mutually recursive definitions while avoiding much of the unproductive (and sometimes counter-productive) code duplication inherent in previous approaches. We prove the soundness of Lumberhack using logical relations and experimentally demonstrate significant speedups in the standard nofib benchmark suite. We manually adapted nofib programs to call-by-value semantics and compiled them using the OCaml compiler. The average speedup over the 38 benchmarked programs is 8.2\% while the average code size increases by just about 1.79x. In particular, 19 programs see their performance mostly unchanged, 17 programs improve significantly (by an average speedup of 16.6\%), and only three programs visibly worsen (by an average slowdown of 1.8\%). As a point of comparison, we measured that the well-proven but semi-manual list fusion technique of the Glasgow Haskell Compiler (GHC), which only works for call-by-need programs, had an average speedup of 6.5\%. Our technique is in its infancy still and misses many deforestation opportunities. We are confident that further refinements to the core technique will yield greater performance improvements in the future.",10.1145/3674634
10.1145/3675389,GigaVoxels DP: Starvation-Less Render and Production for Large and Detailed Volumetric Worlds Walkthrough,"Richermoz, Antoine; Neyret, Fabrice",2024,Proc. ACM Comput. Graph. Interact. Tech.,"Using voxel hierarchies as a generic 3D scene representation makes ray marching, antialiasing, and LOD easy. The drawback is the huge amount of memory required to store voxels, even with empty space compression. Still, GigaVoxels [Crassin et al. 2009] showed that by using a ray-guided cache to produce and store only visible voxels bricks on demand, it is possible to walk through very large and detailed worlds with real-time performance in bounded GPU memory. However, on-demand production of data during rendering is still challenging in terms of synchronization and starvation of GPU cores. We propose a new GPU-driven algorithm using dynamic parallelism (DP) to minimize these, and a ""GPU-cores timeline"" profiling tool to analyze them. We validate our model with timings (2\texttimes{} gain) and we illustrate it on various scenes.",10.1145/3675389
10.1145/3675405,Libby-Novick Beta-Liouville Distribution for Enhanced Anomaly Detection in Proportional Data,"Sghaier, Oussama; Amayri, Manar; Bouguila, Nizar",2024,ACM Trans. Intell. Syst. Technol.,"We consider the problem of anomaly detection in proportional data by investigating the Libby-Novick Beta-Liouville distribution, a novel distribution merging the salient characteristics of Liouville and Libby-Novick Beta distributions. Its main benefit, compared to the typical distributions dedicated to proportional data such as Dirichlet and Beta-Liouville, is its adaptability and explanatory power when dealing with this kind of data. Our goal is to exploit this appropriateness for modeling proportional data to achieve great performance in the anomaly detection task. First, we develop generative models, namely finite mixture models of Libby-Novick Beta-Liouville distributions. Then, we propose two discriminative techniques: Normality scores based on selecting the given distribution to approximate the softmax output vector of a deep classifier and an improved version of Support Vector Machine (SVM) by suggesting a feature mapping approach. We demonstrate the benefits of the presented approaches through a variety of experiments on both image and non-image datasets. The results demonstrate that the proposed anomaly detectors based on the Libby-Novick Beta-Liouville distribution outperform the classical distributions as well as the baseline techniques.",10.1145/3675405
10.1145/3675804,"Many faces, many names? Ethics in Belgian game development education","Denoo, Maarten; Dupont, Bruno; Zaman, Bieke",2024,ACM Games,"What is nowadays taught to the game creators of tomorrow in terms of ethics? The current study addresses this question by focusing on 11 higher education and continuous vocational training programs for aspiring game developers taught in Belgium. We conducted textual analyses of institutional materials and semi-structured interviews with nine educators. By combining these sources of data, this study identifies three key categories of ethical considerations that are taught to students: content and design impact, workplace standards, and diversity in gaming culture. This study also underscores educators’ proactivity in addressing gaps between curricular content, industry expectations, and student concerns. It is our hope that this study elucidates the critical potential of teaching ethics, providing actionable recommendations for educational institutions to help prepare creators navigate complex moral issues in today's gaming landscape.",10.1145/3675804
10.1145/3676278,How Much Data Is Sufficient to Learn High-Performing Algorithms?,"Balcan, Maria-Florina; Deblasio, Dan; Dick, Travis; Kingsford, Carl; Sandholm, Tuomas; Vitercik, Ellen",2024,J. ACM,"Algorithms often have tunable parameters that impact performance metrics such as runtime and solution quality. For many algorithms used in practice, no parameter settings admit meaningful worst-case bounds, so the parameters are made available for the user to tune. Alternatively, parameters may be tuned implicitly within the proof of a worst-case approximation ratio or runtime bound. Worst-case instances, however, may be rare or nonexistent in practice. A growing body of research has demonstrated that a data-driven approach to parameter tuning can lead to significant improvements in performance. This approach uses a training set of problem instances sampled from an unknown, application-specific distribution and returns a parameter setting with strong average performance on the training set.We provide techniques for deriving generalization guarantees that bound the difference between the algorithm’s average performance over the training set and its expected performance on the unknown distribution. Our results apply no matter how the parameters are tuned, be it via an automated or manual approach. The challenge is that for many types of algorithms, performance is a volatile function of the parameters: slightly perturbing the parameters can cause a large change in behavior. Prior research&nbsp;[e.g., 12, 16, 20, 62] has proved generalization bounds by employing case-by-case analyses of greedy algorithms, clustering algorithms, integer programming algorithms, and selling mechanisms. We streamline these analyses with a general theorem that applies whenever an algorithm’s performance is a piecewise-constant, piecewise-linear, or—more generally—piecewise-structured function of its parameters. Our results, which are tight up to logarithmic factors in the worst case, also imply novel bounds for configuring dynamic programming algorithms from computational biology.",10.1145/3676278
10.1145/3676961,SimClone: Detecting Tabular Data Clones Using Value Similarity,"Yang, Xu; Rajbahadur, Gopi krishnan; Lin, Dayi; Wang, Shaowei; Jiang, Zhen Ming (Jack)",2024,ACM Trans. Softw. Eng. Methodol.,"Data clones are defined as multiple copies of the same data among datasets. The presence of data clones between datasets can cause issues such as difficulties in managing data assets and data license violations when using datasets with clones to build AI software. However, detecting data clones is not trivial. The majority of the prior studies in this area rely on structural information to detect data clones (e.g., font size, column header). However, tabular datasets used to build AI software are typically stored without any structural information. In this article, we propose a novel method called SimClone for data clone detection in tabular datasets without relying on structural information. SimClone method utilizes value similarities for data clone detection. We also propose a visualization approach as a part of our SimClone method to help locate the exact position of the cloned data between a dataset pair. Our results show that our SimClone outperforms the current state-of-the-art method by at least 20\% in terms of both F1-score and AUC. In addition, SimClone’s visualization component helps identify the exact location of the data clone in a dataset with a Precision@10 value of 0.80 in the top 20 true positive predictions.",10.1145/3676961
10.1145/3677112,Using Psychophysiological Data to Facilitate Reflective Conversations with Children about their Player Experiences,"MacKenzie, Janelle E.; Klarkowski, Madison; Horton, Ella M.; Theobald, Maryanne; Danby, Susan; Kervin, Lisa; Barrie, Lance; Amery, Philippa K.; Andradi, Manesha; Smith, Simon S.; Mandryk, Regan L.; Johnson, Daniel",2024,Proc. ACM Hum.-Comput. Interact.,"Given the ubiquity of videogame play by children, concerns about the impacts of videogames, and increasing evidence of the benefits associated with digital play, it is important to evaluate the player experience (pX) of children. Moreover, it is essential to include children's voices in research about technologies designed for their use. However, eliciting rich, first-hand data on their experiences and perspectives is challenging because it requires children to articulate opinions in a pre-established context of general positivity towards games, alongside potential social desirability bias. In this paper, we present a methodology which uses children's psychophysiology as a prompt for reflective interviews, with two commercial off-the-shelf computer games (Rocket League and LEGO Builder's Journey). We consider the utility, reproducibility, reliability and validity of the method. In assessing the method, we discuss children's experience of wearing the sensors, the insights generated from the psychophysiological data, and the understanding that emerged when prompting children to reflect and comment on their own psychophysiological data.",10.1145/3677112
10.1145/3677130,BT-Tree: A Reinforcement Learning Based Index for Big Trajectory Data,"Gu, Tu; Feng, Kaiyu; Yang, Jingyi; Cong, Gao; Long, Cheng; Zhang, Rui",2024,Proc. ACM Manag. Data,"With the increasing availability of trajectory data, it is important to have good indexes to facilitate query processing. In this work, we propose BT-Tree, which is built through a recursive bi-partitioning approach, for the processing of range and KNN queries for past trajectory data. We first propose a cost function based method (CFBM) to build the BT-Tree. Specifically, we design a novel cost function, which incorporates the characteristics of both the data and historical query workload, to decide how to partition a BT-Tree node. Then we propose a reinforcement learning (RL) based method to address CFBM's limitations, such as making locally optimal decisions that may lead to global suboptimality. Experiments on three real datasets with up to 800 million data points show that the CFBM generally outperforms the baselines in terms of query processing time and the RL based method consistently outperforms the baselines and has more significant advantages on larger datasets.",10.1145/3677130
10.1145/3677133,Efficient Approximation Algorithms for Minimum Cost Seed Selection with Probabilistic Coverage Guarantee,"Feng, Chen; Chen, Xingguang; Guo, Qintian; Zhang, Fangyuan; Wang, Sibo",2024,Proc. ACM Manag. Data,"Given a social network G, a cost associated with each user, and an influence threshold η, the minimum cost seed selection problem (MCSS) aims to find a set of seeds that minimizes the total cost to reach η users. Existing works are mainly devoted to providing an &lt;u&gt;e&lt;/u&gt;xpected &lt;u&gt;c&lt;/u&gt;overage &lt;u&gt;g&lt;/u&gt;uarantee on reaching η, classified as MCSS-ECG, where their solutions either rely on an impractical influence oracle or cannot attain the expected influence threshold. More importantly, due to the expected coverage guarantee, the actual influence in a campaign may drift from the threshold evidently. Thus, the advertisers would like to request for a probability guarantee of reaching η. This motivates us to further solve the MCSS problem with a &lt;u&gt;p&lt;/u&gt;robabilistic &lt;u&gt;c&lt;/u&gt;overage &lt;u&gt;g&lt;/u&gt;uarantee, termed MCSS-PCG.In this paper, we first propose our algorithm CLEAR to solve MCSS-ECG, which reaches the expected influence threshold without any influence oracle or influence shortfall but a practical approximation ratio. However, the ratio involves an unknown term (i.e., the optimal cost). Thus, we further devise the STAR method to derive a lower bound of the optimal cost and then obtain the first explicit approximation ratio for MCSS-ECG. In MCSS-PCG, it is necessary to estimate the probability that the current seeds reach η, to decide when to stop seed selection. To achieve this, we design a new technique named MRR, which provides efficient probability estimation with a theoretical guarantee. With MRR in hand, we propose our algorithm SCORE for MCSS-PCG, whose performance guarantee is derived by measuring the gap between MCSS-ECG and MCSS-PCG, and applying the theoretical results in MCSS-ECG. Finally, extensive experiments demonstrate that our algorithms achieve up to two orders of magnitude speed-up compared to alternatives while meeting the requirement of MCSS-PCG with the smallest cost.",10.1145/3677133
10.1145/3677139,Pluto: Sample Selection for Robust Anomaly Detection on Polluted Log Data,"Ma, Lei; Cao, Lei; VanNostrand, Peter M.; Hofmann, Dennis M.; Su, Yao; Rundensteiner, Elke A.",2024,Proc. ACM Manag. Data,"Log anomaly detection, critical in identifying system failures and preempting security breaches, finds irregular patterns within large volumes of log data. Modern log anomaly detectors rely on training deep learning models on clean anomaly-free log data. However, such clean log data requires expensive and tedious human labeling. In this paper, we thus propose a robust log anomaly detection framework, PlutoNOSPACE, that automatically selects a clean representative sample subset of the polluted log sequence data to train a Transformer-based anomaly detection model. Pluto features three innovations. First, due to localized concentrations of anomalies inherent in the embedding space of log data, Pluto partitions the sequence embedding space generated by the model into regions that then allow it to identify and discard regions that are highly polluted by our pollution level estimation scheme, based on our pollution quantification via Gaussian mixture modeling. Second, for the remaining more slightly polluted regions, we select samples that maximally purify the eigenvector spectrum, which can be transformed into the NP-hard facility location problem; allowing us to leverage its greedy solution with a (1-(1/e)) approximation guarantee in optimality. Third, by iteratively alternating between the above subset selection, a model re-training on the latest subset, and a subset filtering using dynamic training artifacts generated by the latest model, the data selected is progressively refined. The final sample set is used to retrain the final anomaly detection model. Our experiments on four real-world log benchmark datasets demonstrate that by retaining 77.7\% (BGL) to 96.6\% (ThunderBird) of the normal sequences while effectively removing 90.3\% (BGL) to 100.0\% (ThunderBird, HDFS) of the anomalies, Pluto provides a significant absolute F-1 improvement up to 68.86\% (2.16\% → 71.02\%) compared to the state-of-the-art sample selection methods. The implementation of this work is available at https://github.com/LeiMa0324/Pluto-SIGMOD25.",10.1145/3677139
10.1145/3677178,NeuroTAP: Thermal and Memory Access Pattern-Aware Data Mapping on 3D DRAM for Maximizing DNN Performance,"Pandey, Shailja; Panda, Preeti Ranjan",2024,ACM Trans. Embed. Comput. Syst.,"Deep neural networks (DNNs) have been widely adopted, owing to break-through performance and high accuracy. DNNs exhibit varying memory behavior involving specific and recognizable memory access patterns and access intensity, depending on the selected data reuse in different layers. Such applications have high memory bandwidth demands due to aggressive computations, performing several billion-floating-point-operations-per-second (BFLOPs). 3D DRAMs, providing very high memory access bandwidth, are extensively employed to break the memory wall, bridging the gap between compute and memory while running DNNs. However, the vertical integration in 3D DRAM introduces serious thermal issues, resulting from high power density and close proximity of memory cells, and requires dynamic thermal management (DTM). To unleash the true potential of 3D DRAM and exploit the enormous bandwidth under thermal constraints, there is a need to intelligently map the DNN application’s data across memory channels, pseudo-channels, and banks, minimizing the effective memory latency and reducing the thermal-induced application slowdown. The specific memory access patterns exhibited by a DNN layer execution are crucial to determine a favorable data mapping method for 3D DRAM dies that potentially causes minimal thermal impact and also maximizes DRAM bandwidth utilization. In this work, we propose an application-aware and thermal-sensitive data mapping that intelligently assigns portions of the 3D DRAM to DNN layers, leveraging the knowledge about layer’s memory access patterns and minimizing DTM-induced performance overheads. Additionally, we also deploy a DRAM low-power states based DTM mechanism to keep the 3D DRAM within safe thermal limits. Using our proposal, we observe a performance improvement of 1\% to 61\%, and memory energy savings of 1\% to 55\% for popular DNNs over state-of-the-art DTM strategies while running DNN inference.",10.1145/3677178
10.1145/3678009,Time-Aware Spectrum-Based Bug Localization for Hardware Design Code with Data Purification,"Wu, Jiang; Zhang, Zhuo; Yang, Deheng; Xu, Jianjun; He, Jiayu; Mao, Xiaoguang",2024,ACM Trans. Archit. Code Optim.,"The verification of hardware design code is a critical aspect in ensuring the quality and reliability of hardware products. Finding bugs in hardware design code is important for hardware development and is frequently considered as a notoriously challenging and time-consuming activity while being an essential aspect of verification. Thus, bug localization techniques that could assist manual debugging have attracted much attention in the hardware community. However, there exists an unpredictable time span between the precise origin of a bug and its detected manifestation in prior work without costly formal verification. Locating the bug responsible for the exposed discrepancy between expected and exhibited design behavior remains a major challenge. In this work, we propose Tartan, a Time-aware spectrum-based bug localization with data purification for hardware design code to address these limitations. Tartan integrates hardware-specific timing information with the spectrum and captures the changes of executed statements when the state of the circuit changes to effectively locate bugs. Further, Tartan purifies the spectrum data from the simulation and evaluates the suspiciousness of the statements in the design to indicate the likelihood of being buggy. To evaluate the effectiveness of Tartan, we conduct large-scale experiments on 69 versions of 15 hardware projects by the state-of-the-art bug localization techniques. The experimental results clearly show that Tartan is statistically more effective than the baselines. It provides a new perspective on hardware design code bug localization and brings fresh insights to the community.",10.1145/3678009
10.1145/3678578,A Reproducible Stress Prediction Pipeline with Mobile Sensor Data,"Zhang, Panyu; Jung, Gyuwon; Alikhanov, Jumabek; Ahmed, Uzair; Lee, Uichin",2024,Proc. ACM Interact. Mob. Wearable Ubiquitous Technol.,"Recent efforts to predict stress in the wild using mobile technology have increased; however, the field lacks a common pipeline for assessing the impact of factors such as label encoding and feature selection on prediction performance. This gap hinders replication, especially because of a lack of common guidelines for reporting results or privacy concerns that limit access to open codes and datasets. Our study introduces a common pipeline based on a comprehensive literature review and offers comprehensive evaluations of key pipeline factors, promoting independent reproducibility. Our systematic evaluation aimed to validate the findings of previous studies. We identified overfitting and distribution shifts across users as the major reasons for performance limitations. We used K-EmoPhone, a public dataset, for experimentation and a new public dataset---DeepStress---to validate the findings. Furthermore, our results suggest that researchers should carefully consider temporal order in cross-validation settings. Additionally, self-report labels for target users are key to enhancing performance in user-independent scenarios.",10.1145/3678578
10.1145/3678584,Collecting Self-reported Physical Activity and Posture Data Using Audio-based Ecological Momentary Assessment,"Le, Ha; Lakshminarayanan, Rithika; Li, Jixin; Mishra, Varun; Intille, Stephen",2024,Proc. ACM Interact. Mob. Wearable Ubiquitous Technol.,"μEMA is a data collection method that prompts research participants with quick, answer-at-a-glance, single-multiple-choice self-report behavioral questions, thus enabling high-temporal-density self-report of up to four times per hour when implemented on a smartwatch. However, due to the small watch screen, μEMA is better used to select among 2 to 5 multiple-choice answers versus allowing the collection of open-ended responses. We introduce an alternative and novel form of micro-interaction self-report using speech input - audio-μEMA- where a short beep or vibration cues participants to verbally report their behavioral states, allowing for open-ended, temporally dense self-reports. We conducted a one-hour usability study followed by a within-subject, 6-day to 21-day free-living feasibility study in which participants self-reported their physical activities and postures once every 2 to 5 minutes. We qualitatively explored the usability of the system and identified factors impacting the response rates of this data collection method. Despite being interrupted 12 to 20 times per hour, participants in the free-living study were highly engaged with the system, with an average response rate of 67.7\% for audio-μEMA for up to 14 days. We discuss the factors that impacted feasibility; some implementation, methodological, and participant challenges we observed; and important considerations relevant to deploying audio-μEMA in real-time activity recognition systems.",10.1145/3678584
