"Document Title",Authors,"Author Affiliations","Publication Title",Date Added To Xplore,"Publication Year","Volume","Issue","Start Page","End Page","Abstract","ISSN",ISBNs,"DOI",Funding Information,PDF Link,"Author Keywords","IEEE Terms","Mesh_Terms",Article Citation Count,Patent Citation Count,"Reference Count","License",Online Date,Issue Date,"Meeting Date","Publisher",Document Identifier
"Paradigm Shift From Monolithic to Microservices","D. Saxena; B. Bhowmik","Department of Computer Science and Engineering, Swami Vivekananda NoC Lab, BRICS Lab, National Institute of Technology Karnataka, Mangalore, Bharat; Department of Computer Science and Engineering, Swami Vivekananda NoC Lab, BRICS Lab, National Institute of Technology Karnataka, Mangalore, Bharat",2023 IEEE International Conference on Recent Advances in Systems Science and Engineering (RASSE),"25 Dec 2023","2023","","","1","7","Microservices have been making waves among forward-thinking application development organizations. In the realm of software development, software architecture holds paramount importance because it serves as a guiding force to shape the entire life cycle of a software system. Software architecture is a foundation for complex digital components built upon a software system. Within this domain, two prevalent paradigms, monolithic and service-oriented architecture (SOA), stand distinct. While monolithic simplifies development using its integrated structure, SOA reduces complexity through modular services. However, both paradigms suffer severe scalability, development cycle, and flexibility challenges. Subsequently, microservice architecture as a modern paradigm emerges to overcome these challenges. This paper presents an in-depth analysis of the paradigm shift from monolithic to microservice architecture. It begins with exploring the monolithic and SOA conceptual landscape and their pros and cons. After that, we delve into the microservice platform, including its basic architecture and implementation stages. Furthermore, we provide the trend of the paradigm shift that highlights the recent developments in the field and identifies the research challenges associated with it. Thus, the paper brings multiple research dimensions for the researchers and lets the software and application development teams improve resilience and expedite their time to market.","","979-8-3503-4167-6","10.1109/RASSE60029.2023.10363466","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10363466","Monolithic Architecture;Service Oriented Architecture;Microservice Architecture;Deployment;Scalability","Technological innovation;Software architecture;Shape;Scalability;Microservice architectures;Time to market;Computer architecture","","5","","39","IEEE","25 Dec 2023","","","IEEE","IEEE Conferences"
"A microservice based reference architecture model in the context of enterprise architecture","Yale Yu; H. Silveira; M. Sundaram","Xi'an Peihua University, Xi'an, China; Infosys Australia, Melbourne, Australia; Infosys Australia, Melbourne, Australia","2016 IEEE Advanced Information Management, Communicates, Electronic and Automation Control Conference (IMCEC)","2 Mar 2017","2016","","","1856","1860","In the service oriented, customer experience centric and customer changing demand driven market environment, ICT is becoming the leading enabler and partner of the modern enterprise business. More and more companies are transformed into more or pure digital style and virtual organized enterprises that are enabled and supported by a group of business oriented and microservice based applications and modules that are new to most of the companies and enterprises, both business and technical solution staff. This paper presents a microservice based reference architecture model with clear understanding and definition of the concept of microservice and key architectural components and building blocks for implementing and managing enterprise microservices in the context of enterprise architecture. This reference architecture model can be used as the pragmatic guidance for both business and IT professionals when they develop the enterprise IT transformation architecture solutions so that the API and microservice relevant technologies could be used properly at enterprise level without confusion. This paper also highlights a set of key architectural issues and provides corresponding recommendations when APIs and microsevices are leveraged within a company at enterprise level.","","978-1-4673-9613-4","10.1109/IMCEC.2016.7867539","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7867539","service oriented architecture;microservice;API;enterprise architecture;domain driven design;domain architecture;API gateway;API platform","Measurement;Context;Sensors;Runtime;Routing;Visualization;Rats","","4","5","8","IEEE","2 Mar 2017","","","IEEE","IEEE Conferences"
"Model-based engineering for microservice architectures using Enterprise Integration Patterns for inter-service communication","R. Petrasch","Department of Computer Science, Thammasat University, Bangkok, Thailand",2017 14th International Joint Conference on Computer Science and Software Engineering (JCSSE),"7 Sep 2017","2017","","","1","4","Microservices need to communicate via inter-service communication mechanism. This leads to service integration that requires the aspect of messaging and event handling to be considered during the specification of microservices. Therefore, the application of Enterprise Integration Patterns (EIP) in the context of the design of microservice architectures seems to be a promising approach for microservice architecture engineering. This paper presents a model-based approach for microservice architectural design and service integration through formal models using the UML and UML profiles. A domain model (bounded contexts) is used as a starting point. UML component diagrams are extended so that microservices can be modeled. Enterprise integration patterns are applied to the microservice diagrams providing a precise microservice specification that can be used for further simulations, transformations, or code generation tasks.","","978-1-5090-4834-2","10.1109/JCSSE.2017.8025912","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8025912","microservice architecture;enterprise integration pattern;EIP;UML;UML profile;model-driven engineering;model-driven architecture;microservice architecture engineering","","","23","1","20","IEEE","7 Sep 2017","","","IEEE","IEEE Conferences"
"Semi-automated Cross-Component Issue Management and Impact Analysis","S. Speth","Institute of Software Engineering, University of Stuttgart, Stuttgart, Germany",2021 36th IEEE/ACM International Conference on Automated Software Engineering (ASE),"20 Jan 2022","2021","","","1090","1094","Despite microservices and other component-based architecture styles being state of the art in research for many years by now, issue management across the boundaries of a single component is still challenging. Components that were developed independently and can be used independently are joined together in the overall architecture, which results in dependencies between those components. Due to these dependencies, bugs can result that propagate along the call chains through the architecture. Other types of issues, such as the violation of non-functional quality properties, can also impact other components. However, traditional issue management systems end at the boundaries of a component, making tracking of issues across different components time-consuming and error-prone. Therefore, a need for automation arises for cross-component issue management, which automatically puts issues of the independent components in the correct mutual context, creating new cross-component issues and syncing cross-component issues between different components. This automation could enable developers to manage issues across components as efficiently as possible and increases the system’s quality. To solve this problem, we propose an initial approach for semi-automated cross-component issue management in conjunction with service-level objectives based on our Gropius system. For example, relationships between issues of the same or different components can be predicted using classification to identify dependencies of issues across component boundaries. In addition, we are developing a system to model, monitor and alert service-level objectives. Based on this, the impact of such quality violations on the overall system and the business process will be analysed and explained through cross-component issues.","2643-1572","978-1-6654-0337-5","10.1109/ASE51524.2021.9678830","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9678830","Automated Issue Management;Component-based Architectures;Cross-Component Issues;SLO Monitoring","Automation;Computer bugs;Microservice architectures;Computer architecture;Monitoring;Software engineering;Business","","5","","28","IEEE","20 Jan 2022","","","IEEE","IEEE Conferences"
"Proposed Methodology for Designing a Microservice Architecture","M. L. Fanomezana; A. M. Rapatsalahy; N. R. Razafindrakoto; C. Bădică","Laboratory for Mathematical and Computer Applied to the Development Systems (LIMAD), University of Fianarantsoa, Madagascar; Laboratory for Mathematical and Computer Applied to the Development Systems (LIMAD), University of Fianarantsoa, Madagascar; Laboratory of Multidisciplinary Applied Research (LRAM), University of Antananarivo, Madagascar; Faculty of Automation, Computers and Electronics (ACE), University of Craiova, Romania",2022 23rd International Carpathian Control Conference (ICCC),"27 Jun 2022","2022","","","303","308","The changing needs of the enterprise require the manageability of its information system. Therefore, it is crucial to absorb these changes by orienting the design of the information system towards a modern architecture that decomposes the monolithic application into autonomous services. This paper proposes an enterprise architecture methodological framework to design the so-called microservice architecture known as MSA. Our approach is to describe the similarities between the MSA style of architecture and the service-oriented architecture known as SOA, the latter having a rich research literature focused on exploiting the methodology for designing services in a service architecture. The result of the comparative study indicates that the ideology for designing a SOA is identical as MSA which ultimately relies on decomposing applications into smaller components with a smaller and more manageable footprint. Thus, we conclude that it is preferable to use the adapted enterprise architecture methodology for SOA to design MSA.","","978-1-6654-6636-3","10.1109/ICCC54292.2022.9805930","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9805930","SOA;MSA;UML;Monolithic Architecture;MDA;software architecture design methodology;Praxeme","Design methodology;Microservice architectures;Information systems","","3","","37","IEEE","27 Jun 2022","","","IEEE","IEEE Conferences"
"Perspectives for Selecting Cloud Microservices","M. França; C. Werner","Systems Engineering and Computer Science Program, IBM, Rio de Janeiro, Brazil; Systems Engineering and Computer Science Program, IBM, Rio de Janeiro, Brazil",2018 IEEE International Conference on Software Architecture Companion (ICSA-C),"13 Aug 2018","2018","","","56","59","In the era of Cloud platforms, microservices have multiplied, becoming a de facto standard for software reuse. With so many alternatives, a challenge still open is to find the most adequate one, given a set of requirements and priorities. In this context, we present DIRECTOR, a Cloud microservice selection framework based on different perspectives: technical, social and semantical. Emerging results prove that it can support software acquisition via discovery and comparison of microservices, being able to recommend the fittest among hundreds of candidates.","","978-1-5386-6585-5","10.1109/ICSA-C.2018.00023","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8432178","Software Architecture;Software Acquisition;Cloud Computing;Microservice;Cognitive Computing","Quality of service;Cloud computing;Artificial intelligence;Service-oriented architecture;Metadata;Standards","","2","","16","IEEE","13 Aug 2018","","","IEEE","IEEE Conferences"
"Building Secure Environments for Microservices","B. Northern; D. Ulybyshev","Department of Computer Science, Tennessee Technological University, Cookeville, United States of America; Department of Computer Science, Tennessee Technological University, Cookeville, United States of America",2022 International Workshop on Secure and Reliable Microservices and Containers (SRMC),"12 Dec 2022","2022","","","27","31","Microservice-based architectures are widely used in modern software and the number of cyber attacks on software is increasing. It is essential to make microservices more reliable and resilient against cyber attacks. In this paper, we propose a methodology to detect configurations of computing systems that host microservices and containers, evaluate cyber risks of their essential components in an automatic continuous mode, and reconfigure environments aiming to make them less vulnerable against cyber attacks. Our solution supports multiple operating systems and hardware configurations. For cyber risk evaluation, our approach relies on a public database of Common Vulnerabilities and Exposures for software and hardware, as well as penetration testing and static analysis. Furthermore, the cyber risk evaluation model considers the attributes of microservices, such as their privilege level. We will show least and most vulnerable configurations for computing systems that use popular operating systems and applications.","","978-1-6654-5539-8","10.1109/SRMC57347.2022.00008","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9973086","microservices;cyber risk assessment;cyber resiliency","Operating systems;Microservice architectures;Static analysis;Computer architecture;Containers;Software;Hardware","","2","","12","IEEE","12 Dec 2022","","","IEEE","IEEE Conferences"
"A Rule-based System for Automated Generation of Serverless-Microservices Architecture","K. J. P. G. Perera; I. Perera","Department of Computer Science and Engineering, University Of Moratuwa, Katubedda, Sri Lanka; Department of Computer Science and Engineering, University Of Moratuwa, Katubedda, Sri Lanka",2018 IEEE International Systems Engineering Symposium (ISSE),"29 Nov 2018","2018","","","1","8","Software being ubiquitous in today's systems and business operations, it's highly important to structure the high-level architecture of a software application accordingly to deliver the expected customer requirements while accounting for quality measures such as scalability, high availability and high performance. We propose The Architect, a rule-based system for serverless-microservices based high-level architecture generation. In the process of auto generating serverless-microservices high-level architecture, TheArchitect will preserve the highlighted quality measures. It will also provide a tool based support for the high-level architecture designing process of the software architect. Any software developer will be able to use TheArchitect to generate a proper architecture minimizing the involvement of a software architect. Furthermore, the positives of microservices and serverless technologies have made a significant impact on the software engineering community in terms of shifting from the era of building large monolith applications containing overly complex designs, to microservices and serverless based technologies. Hence The Architect focuses on generating best fitted microservices and serverless based high-level architecture for a given application.","","978-1-5386-4446-1","10.1109/SysEng.2018.8544423","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8544423","Software Architecture;Microservices Architecture;Serverless Architecture;Rule-based Systems;Domain Specific Software Architecture","Computer architecture;Software;Knowledge based systems;Calculators;Software architecture;Architecture;Generators","","3","","26","IEEE","29 Nov 2018","","","IEEE","IEEE Conferences"
"Design and implementation of online judgment system based on microservice architecture and Docker","J. Liang; C. Tu","Chengdu University of Technology, Chengdu, China; Chengdu University of Technology, Chengdu, China","2022 5th International Conference on Advanced Electronic Materials, Computers and Software Engineering (AEMCSE)","16 Nov 2022","2022","","","749","753","The online judgment system tests whether the source code can pass the problem’s test cases in the programming contests. Users only need to click the submit button on the front-end page, and the system will return the judge results after a certain period. Although there are many online judgment systems for programming contests, there are few online judgment systems for programming teaching and adopting a microservice architecture. This paper aims to design and implement an online judgment system for programming teaching. The system’s front-end adopts Vue and Element-Ui framework, and the back-end adopts microservice architecture for development. On the one hand, using the system can improve students' programming ability and teachers' efficiency and accuracy in marking programming assignments. On the other hand, the system has an online contest function, which can hold contests or be used as an examination platform to assess students' actual levels.","","978-1-6654-8474-9","10.1109/AEMCSE55572.2022.00150","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9948274","component;online judgment;programming teaching;microservice;Vue","Computers;Codes;Source coding;Education;Microservice architectures;Systems architecture;Computer architecture","","1","","8","IEEE","16 Nov 2022","","","IEEE","IEEE Conferences"
"Architecture-Based Cross-Component Issue Management and Propagation Analysis","S. Speth","Institute of Software Engineering, Stuttgart, Baden-Wiirttemberg, Germany",2024 IEEE/ACM 46th International Conference on Software Engineering: Companion Proceedings (ICSE-Companion),"20 Jun 2024","2024","","","145","149","This paper addresses the challenge of issue management in complex, component-based software architectures. In these systems, issues in one component often propagate across the architecture along the call chains. Yet, traditional issue management systems (IMSs) are limited to the boundaries of a single component and lack mechanisms for managing issues concerning their architectural dependencies. We present Gropius, a novel method that enhances issue management by integrating issues in an architecture graph. Gropius allows semantically linking issues across different components, synchronizes changes with underlying IMSs like GitHub, and allows modeling the architecture ontologically by defining the components' semantics at runtime. We explore whether combining issue and architecture management improves the development of component-based architectures regarding issue management. We hypothesize that this method will improve the efficiency and effectiveness of identifying and resolving cross-component issues, maintaining a comprehensive view of the application's state.","2574-1934","979-8-4007-0502-1","10.1145/3639478.3639814","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10554959","Issue Management;Issue Propagation Analysis;Component-based Software Architecture;Model-based Analysis","Component architectures;Runtime;Software architecture;Semantics;Text categorization;Computer architecture;Predictive models","","1","","31","","20 Jun 2024","","","IEEE","IEEE Conferences"
"Microservice Architectures for Scalability, Agility and Reliability in E-Commerce","W. Hasselbring; G. Steinacker","Software Engineering Group, Kiel University, Kiel, Germany; Software Engineering Group, Kiel University, Kiel, Germany",2017 IEEE International Conference on Software Architecture Workshops (ICSAW),"26 Jun 2017","2017","","","243","246","Microservice architectures provide small services that may be deployed and scaled independently of each other, and may employ different middleware stacks for their implementation. Microservice architectures intend to overcome the shortcomings of monolithic architectures where all of the application's logic and data are managed in one deployable unit. We present how the properties of microservice architectures facilitate scalability, agility and reliability at otto.de, which is one of the biggest European e-commerce platforms. In particular, we discuss vertical decomposition into self contained systems and appropriate granularity of microservices as well as coupling, integration, scalability and monitoring of microservices at otto.de. While increasing agility to more than 500 live deployments per week, high reliability is achieved by means of automated quality assurance with continuous integration and deployment.","","978-1-5090-4793-2","10.1109/ICSAW.2017.11","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7958496","Microservices;Scalability;Agility;Reliability;E-Commerce","Computer architecture;Scalability;Pipelines;Software;Business;Reliability;Monitoring","","95","1","16","IEEE","26 Jun 2017","","","IEEE","IEEE Conferences"
"RM2MS: A Tool for Automatic Identification of Microservices from Requirements Models","Y. Li; Y. Zhang; Y. Yang; W. Wang; Y. Yin","School of Software, Beihang University, Beijing, China; School of Software, Beihang University, Beijing, China; School of Software, Beihang University, Beijing, China; Faculty of Information Technology, Beijing University of Technology, Beijing, China; School of Software, Beihang University, Beijing, China",2023 ACM/IEEE International Conference on Model Driven Engineering Languages and Systems Companion (MODELS-C),"22 Dec 2023","2023","","","50","54","Microservices identification is the key development process of cloud-native applications. It focuses on decomposing system into decoupling autonomous components to support development and deployment independently. This process requires sophisticated human efforts for careful requirements analysis and validation to identify the appropriate microservices boundary inside system modules. Our previous work RM2PT can help to achieve a validated requirements model through automatically generating prototypes from original requirements models. The validated requirements model contains the precise definitions of functionality and data structure that can help in microservices identification. In this paper, we present a tool named RM2MS to further alleviate the problem of cloud-native application development to support automatic identification of microservices from the validated requirements model. RM2MS can automatically analyse the relationship between functionality and data structure, and trade-off non-functional factors for microservices identification. We demonstrate that the microservice architecture solution generated by RM2MS demonstrates a average gain of 27.1% over the manual approach in three key metrics(Function-Cohesion, Modularity, and Instability), while exhibiting efficiency that surpasses the manual process by more than 10-fold through five case studies. The proposed approach can be further extended and applied for the cloud-native application development in the software industry. The tool can be downloaded at https://rm2pt.com/advs/rm2ms, and a demo video casting its features is at https://www.youtube.com/watch?v=T71vQDasOSw","","979-8-3503-2498-3","10.1109/MODELS-C59198.2023.00018","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10350596","Microservices;Requirements Model;Software Architecture;System Function Decomposing","Casting;Microservice architectures;Prototypes;Manuals;Data structures;Software;Model driven engineering","","1","","16","IEEE","22 Dec 2023","","","IEEE","IEEE Conferences"
