"Document Title",Authors,"Author Affiliations","Publication Title",Date Added To Xplore,"Publication Year","Volume","Issue","Start Page","End Page","Abstract","ISSN",ISBNs,"DOI",Funding Information,PDF Link,"Author Keywords","IEEE Terms","Mesh_Terms",Article Citation Count,Patent Citation Count,"Reference Count","License",Online Date,Issue Date,"Meeting Date","Publisher",Document Identifier
"Recovering Software Architecture Product Lines","M. L. Kerdoudi; T. Ziadi; C. Tibermacine; S. Sadou","Computer Science Department, Biskra University, Biskra, Algeria; LIP6, Sorbonne Université, Paris, France; LIRMM, Montpellier University, Montpellier, France; IRISA, University of South Brittany, Vannes, France",2019 24th International Conference on Engineering of Complex Computer Systems (ICECCS),"28 Oct 2019","2019","","","226","235","A large component and service-based software system exists in different forms, as different variants targeting different business needs and users. This kind of systems is provided as a set of ""independent"" products and not as a ""single whole"". Developers use ad hoc mechanisms to manage variability. However, for deriving new product variants that are built upon existing ones, the presence of a single model describing the architecture of the whole system with an explicit specification of commonality and variability is of great interest. Indeed, this enables them to see the invariant part of the whole, on top of which new functionality can be built, in addition to the different options they can use. We investigate in this work the use of software product line reverse engineering approaches, and in particular the framework named But4Reuse, for recovering an architecture model that enables us to build a Software Architecture Product Line (SAPL), from a set of software variants. We propose a generic process for recovering an architecture model of such a product line. We have instantiated this process for the OSGi Java framework and experimented it for building the architecture model of Eclipse IDE SPL. The results of this experimentation showed that this process can effectively reconstruct such an architecture model.","","978-1-7281-4646-1","10.1109/ICECCS.2019.00032","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8882753","Software Architecture Product Line;SPLE;BUT4Reuse;Recovering Software Architecture;OSGi","Computer architecture;Software;Software architecture;Feature extraction;Architecture;Task analysis;Java","","1","","27","IEEE","28 Oct 2019","","","IEEE","IEEE Conferences"
"Research on Mechanical Product Component Design Technology Based on Standardized Design Process","Z. Hui; W. Chang; M. XiangYu","School of Information and Control Engineering, Liaoning Province Big Data Management and Analysis Laboratory of Urban Construction, Shenyang Jianzhu University, Shenyang, China; School of Information and Control Engineering, Liaoning Province Big Data Management and Analysis Laboratory of Urban Construction, Shenyang Jianzhu University, Shenyang, China; School of Information and Control Engineering, Liaoning Province Big Data Management and Analysis Laboratory of Urban Construction, Shenyang Jianzhu University, Shenyang, China",2020 Chinese Automation Congress (CAC),"29 Jan 2021","2020","","","2054","2057","A component development environment for mechanical product design, a standardized roadheader cutting head component design system architecture was constructed, and the parametric design of the cutting head was carried out using the skeleton model method in the top-down component design mode. The system mainly makes the cutting head design parameterized, process-oriented, modular, and simple; it mainly realizes the arrangement of cutting teeth and data generation, visual layout plan, cutting efficiency, cutting force, recommended drilling power, recommended drilling Advance sweep speed, vibration frequency, arrangement effect, chip chart and automatically generate output reports; realize the input based on software design parameters, calculation, design results and evaluation index output, cutting head design software parameters and 3D design software Creo barrier-free data conversion, transmission. It can better solve the system scalability in the design process, can realize the parallel collaborative work, improve the design efficiency, and shorten the cutting head design cycle.","2688-0938","978-1-7281-7687-1","10.1109/CAC51589.2020.9327521","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9327521","Standardized component design;parameterization;data conversion;mechanical products","Milling;Wheels;Software;Solid modeling;Libraries;Product design;Spirals","","1","","12","IEEE","29 Jan 2021","","","IEEE","IEEE Conferences"
"A Robust Software Product Line Architecture for Data Collection in Android Platform","G. M. Waku; E. R. Bollis; C. M. F. Rubira; R. d. S. Torres","University of Campinas (UNICAMP), Institute of Computing, São Paulo, Brazil; University of Campinas (UNICAMP), Institute of Computing, São Paulo, Brazil; University of Campinas (UNICAMP), Institute of Computing, São Paulo, Brazil; University of Campinas (UNICAMP), Institute of Computing, São Paulo, Brazil","2015 IX Brazilian Symposium on Components, Architectures and Reuse Software","26 Oct 2015","2015","","","31","39","Android is an open platform, developed by Google and Open Mobile Handset Alliance targeting mobile devices. Its constant evolution and increasing cost reduction made them suitable for complex applications especially for data collection applications. Data collection is a domain which evolved to use mobile devices to collect information, targeting different fields of study including: physical and social sciences, humanities, business, demographic surveys, agriculture, biology, and geology. Android usually runs on different hardware and software domains with similar functional and non-functional features. The data collection domain has a lot of sub-domains, creating an opportunity to explore software variability and quality properties such as reliability, availability, and data integrity using Component-Based Development (CBD), Fault Tolerance Techniques and Software Product Line (SPL) with Aspect-Oriented Software Development (AOSD). However, the use of mobile application for data collection poses some challenges like severe hardware restrictions (such as limited power processing and short battery lifetime) and the use of sophisticated techniques can negatively impact in application performance, and quality properties. In this work, these issues were addressed by proposing the development of a robust SPL architecture called Robust SPL for Data Collection (R-SPL-DC) and a real application called E-Phenology Collector for data collection domain to assess the use fault tolerance techniques, CBD, SPL, and AOSD to ensure availability, reliability, and data integrity without significant impacts on the overall performance of the mobile device. The results have shown that the use of R-SPL-DC is promising and suits the requirements for data collection domain.","","978-1-4673-9630-1","10.1109/SBCARS.2015.14","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7306125","fault tolerance;aspects;software architecture;android;data collection","Data collection;Batteries;Software;Mobile handsets;Redundancy;Fault tolerant systems","","4","","27","IEEE","26 Oct 2015","","","IEEE","IEEE Conferences"
"Minimum viable product analysis in hyperlocal marketplace applications using customer development method","S. Satrio; E. K. Budiarjo; M. Rifki Shihab","Faculty of Computer Science, Universitas Indonesia, Jakarta, Indonesia; Faculty of Computer Science, Universitas Indonesia, Jakarta, Indonesia; Faculty of Computer Science, Universitas Indonesia, Jakarta, Indonesia",2022 10th International Conference on Information and Communication Technology (ICoICT),"21 Oct 2022","2022","","","334","339","The trend of increasing adoption of information technology and the number of micros, small and medium enterprises (MSMEs) in Indonesia who are currently adopting information technology is still increasing, however, this increasing trend is not in line with the conditions that occur in the hyperlocal marketplace startup, which does not yet have an income and experienced an increase in monthly expenses. The main problem with hyperlocal marketplace startups in seeking revenue is that the products offered do not meet the needs of target consumers so that the products are not market fit. This study aims to analyze and provide recommendations for a minimum viable product that is in accordance with the hyperlocal marketplace business ecosystem so that hyperlocal marketplace startup products can achieve market fit. The research was conducted qualitatively by processing business model hypotheses to generate value proposition hypotheses and validated by the customer development method. Sources of data or research participants in this study are prospective application users from the user side as buyers (consumers) and sellers (producers). This research resulted in recommendations of 36 features as a minimum viable product for the buyer's application and 35 features as a minimum viable product for the seller's application to achieve a 100% conversion rate and achieve market fit in the hyperlocal marketplace business ecosystem.","","978-1-6654-8165-6","10.1109/ICoICT55009.2022.9914834","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9914834","customer development;hyperlocal marketplace;minimum viable product;startup","Analytical models;Ecosystems;Sociology;Prototypes;Organizations;Market research;Information and communication technology","","1","","22","IEEE","21 Oct 2022","","","IEEE","IEEE Conferences"
"Data Mesh Architecture: From Theory to Practice","I. Kumara; S. Driessen; T. van Eijk; D. Di Nucci; D. A. Tamburri; W. -J. van den Heuvel","JADS and Tilburg University, 's-Hertogenbosch, The Netherlands; JADS and Tilburg University, 's-Hertogenbosch, The Netherlands; JADS and Tilburg University, 's-Hertogenbosch, The Netherlands; University of Salerno, Salerno, Italy; JADS and Eindhoven University of Technology, 's-Hertogenbosch, The Netherlands; JADS and Tilburg University, 's-Hertogenbosch, The Netherlands",2024 IEEE 21st International Conference on Software Architecture Companion (ICSA-C),"21 Aug 2024","2024","","","375","376","Data mesh is an emerging decentralized approach to managing and generating value from analytical enterprise data at scale. It shifts the ownership of the data to the business domains closest to the data, promotes sharing and managing data as autonomous products, and uses a federated and auto-mated data governance model. This short tutorial introduces data mesh architecture to practitioners and researchers in the software architecture community. First, we present the key components of a data mesh architecture and discuss critical design decisions that should be made when designing and implementing data meshes in organizations. Then, we present the findings from the data mesh case studies we conducted at the three organizations in the Netherlands and Germany.","2768-4288","979-8-3503-6625-9","10.1109/ICSA-C63560.2024.00068","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10628210","Data Mesh;Design Decisions;Case Studies","Software architecture;Computer architecture;Organizations;Tutorials;Data models;Data governance","","","","8","IEEE","21 Aug 2024","","","IEEE","IEEE Conferences"
"Performance Assessment of Agile Hardware Co-development Process","N. Garzaniti; A. Golkar","Skolkovo Institute of Science and Technology, Center for Entrepreneurship and Innovation, Moscow, Russian Federation; Skolkovo Institute of Science and Technology, Center for Entrepreneurship and Innovation, Moscow, Russian Federation",2020 IEEE International Symposium on Systems Engineering (ISSE),"4 Dec 2020","2020","","","1","6","This paper investigates how different Hybrid Agile Product Development Process (hybrid PDP) architectures affect project performance in space hardware development. The performance benchmark of alternative hybrid Agile PDPs offers valuable information for structuring Minimum Viable Products in order to meet customer needs while improving effectiveness and efficiency of the PDP. We propose a modeling framework to simulate iterations through the product development process, and therefore optimize tasks definition in Agile frameworks while accounting for product interdependencies between components, subsystems and relevant lifecycle processes such as assembly, integration, testing, procurement, and validation. The framework has been verified on a case study of an undisclosed telecommunication payload hosted onboard a nanosatellite mission. The results provide an initial understanding of the applicability of Agile methods to the co-development of complex engineering systems based on experimental data (notably tasks, task durations, dependencies, and cost) that have been collected on the field as well as simulation outputs. The model we propose also represents an effective decision making support instrument to evaluate the programmatic and technical tradeoffs.","2687-8828","978-1-7281-8602-3","10.1109/ISSE49799.2020.9272209","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9272209","Agile for Hardware;Product Development;Scrum;Design Iterations;Co-development;Process Modelling;Project Management","Task analysis;Product development;Hardware;Schedules;Probability density function;Organizations;Uncertainty","","","","21","IEEE","4 Dec 2020","","","IEEE","IEEE Conferences"
"A ""smart component"" data model in PLM","Y. Li; U. Roy; S. -J. Shin; Y. T. Lee","Department of Mechanical and Aerospace Engineering, Syracuse University, Syracuse, New York, USA; Department of Mechanical and Aerospace Engineering, Syracuse University, Syracuse, New York, USA; Systems Integration Division, National Institute of Standards and Technology (NIST), Gaithersburg, Maryland, USA; Systems Integration Division, National Institute of Standards and Technology (NIST), Gaithersburg, Maryland, USA",2015 IEEE International Conference on Big Data (Big Data),"28 Dec 2015","2015","","","1388","1397","Physical products are becoming smarter because of their increased number of embedded sensors and their real-time information-processing capabilities. Data analytics, particularly predictive analytics, is one of the most important of these capabilities because it uses statistical or machine-learning techniques to determine causal relations between input and output parameters. Many researchers have addressed the challenges in creating and evaluating predictive models. Few, however, have discussed how to employ such models effectively throughout a product's life cycle. In this paper, we address this issue by extending Product Lifecycle Management (PLM) systems to include ""Smart Component"" data models that incorporate predictive models as ""parts"" or ""services"" of products in their master records in PLM. These smart-component data models can be modularized, composed, reused, traced, maintained, and replaced on demand. We describe a prototype system to demonstrate the feasibility of the proposed data models using an open-source PLM platform.","","978-1-4799-9926-2","10.1109/BigData.2015.7363899","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7363899","Smart product;smart component;predictive analytics;PLM;PMML;CRISP-DM","Predictive models;Data models;Analytical models;Data analysis;Standards;Business;Sensors","","3","","26","IEEE","28 Dec 2015","","","IEEE","IEEE Conferences"
"Architectural Design Decisions for Self-Serve Data Platforms in Data Meshes","T. Van Eijk; I. Kumara; D. Di Nucci; D. A. Tamburri; W. -J. Van den Heuvel","JADS and Tilburg University, 's-Hertogenbosch, The Netherlands; JADS and Tilburg University, 's-Hertogenbosch, The Netherlands; University of Salerno, Salerno, Italy; JADS and Eindhoven University of Technology, 's-Hertogenbosch, The Netherlands; JADS and Tilburg University, 's-Hertogenbosch, The Netherlands",2024 IEEE 21st International Conference on Software Architecture (ICSA),"24 Jul 2024","2024","","","135","145","Data mesh is an emerging decentralized approach to managing and generating value from analytical enterprise data at scale. It shifts the ownership of the data to the business domains closest to the data, promotes sharing and managing data as autonomous products, and uses a federated and automated data governance model. The data mesh relies on a managed data platform that offers services to domain and governance teams to build, share, and manage data products efficiently. However, designing and implementing a self-serve data platform is challenging, and the platform engineers and architects must understand and choose the appropriate design options to ensure the platform will enhance the experience of domain and governance teams. For these reasons, this paper proposes a catalog of architectural design decisions and their corresponding decision options by systematically reviewing 43 industrial gray literature articles on self-serve data platforms in data mesh. Moreover, we used semi-structured interviews with six data engineering experts with data mesh experience to validate, refine, and extend the findings from the literature. Such a catalog of design decisions and options drawn from the state of practice shall aid practitioners in building data meshes while providing a baseline for further research on data mesh architectures.","2835-7043","979-8-3503-5916-9","10.1109/ICSA59870.2024.00021","European Union's Horizon(grant numbers:101097036); ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10592671","Data mesh;Design decisions;Self-serve data platform;Gray literature;Interviews","Software architecture;Architecture;Buildings;Computer architecture;Data engineering;Data models;Data governance","","1","","31","IEEE","24 Jul 2024","","","IEEE","IEEE Conferences"
"A “Fast Data” architecture: Dashboard for anomalous traffic analysis in data networks","M. A. L. Peña; C. A. Rua; S. S. Lozoya","Research and Development Department, Sistemas Avanzados de Tecnología, Madrid, S.A., Spain; Research and Development Department, Sistemas Avanzados de Tecnología, Madrid, S.A., Spain; Research and Development Department, Sistemas Avanzados de Tecnología, Madrid, S.A., Spain",2016 Eleventh International Conference on Digital Information Management (ICDIM),"26 Jan 2017","2016","","","37","42","Fast Data is a new Big Data computing paradigm that ensures requirements such as Real-Time processing of continuous data stream, storage at high rates and low latency with no data losses. In this work we propose a “Fast Data” architecture for a specific kind of software application in which input data arrive very fast and the results for each processed data have to match such input rates. We applied this architecture to build a Dashboard for Anomalous Traffic Analysis in Data Networks. In order to fulfill the requirements of Real-Time processing and no data losses, we carry out a design that consists of a pattern of dynamic tree of process pipelines, where the number of branches increases proportionally to the input data rate. Two different approaches have been followed to implement this design pattern: one based in a well-known set of products from the Big Data ecosystem; and the other built with Kafka, Zookeeper and a set of components designed and implemented by us. These two implementations have been compared in terms of velocity and scalability performance. As a result, the implementation built with our own components is significantly faster and scalable than the traditional one. The good results obtained by using both the design pattern of dynamic tree of process pipelines and our implementation make them very suitable for its use in other scenarios and applications such as smart cities, environment monitoring, industry 4.0, distributed control systems, etc.","","978-1-5090-2641-8","10.1109/ICDIM.2016.7829756","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7829756","Fast Data;Big Data;Data-Driven;Continuous Data Processing;Stream Processing;Scalability","Computer architecture;Real-time systems;Pipelines;Databases;Architecture;Big data;Scalability","","1","","18","IEEE","26 Jan 2017","","","IEEE","IEEE Conferences"
"Design and Implementation of Hydrogen Fuel Cell Test System Based on Hadoop Architecture","D. Hu; Y. Liu; Y. Zhou; Y. Ge; H. Zhang; C. Sun","Institute of Automation, Qilu University of Technology (Shandong Academy of Sciences), Shandong Provincial Key Laboratory of Automotive Electronic Technology, Jinan, China; Institute of Automation, Qilu University of Technology (Shandong Academy of Sciences), Shandong Provincial Key Laboratory of Automotive Electronic Technology, Jinan, China; Shandong Institute of Inspection on Product Quality, Jinan, China; Institute of Automation, Qilu University of Technology (Shandong Academy of Sciences), Shandong Provincial Key Laboratory of Automotive Electronic Technology, Jinan, China; Institute of Automation, Qilu University of Technology (Shandong Academy of Sciences), Shandong Provincial Key Laboratory of Automotive Electronic Technology, Jinan, China; Institute of Automation, Qilu University of Technology (Shandong Academy of Sciences), Shandong Provincial Key Laboratory of Automotive Electronic Technology, Jinan, China",2023 China Automation Congress (CAC),"19 Mar 2024","2023","","","3591","3595","Traditional file storage and analysis tools can no longer adapt to the growing mass data storage and complex and multi-structured data analysis. Aiming at the problem that the test data analysis of key components of hydrogen fuel cell needs to deal with high concurrency and massive data, this paper adopts Hadoop big data architecture to establish a big data platform for test data management of key components of fuel cell. The test system based on big data analysis can monitor the test environment parameters in real time, complete the analysis and calculation of the test environment parameters, design the big data platform architecture, and verify the feasibility and advantages of the platform design by building the Hadoop cluster environment.","2688-0938","979-8-3503-0375-9","10.1109/CAC59555.2023.10451558","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10451558","Hadoop;big data;test system;data analysis","Data analysis;Architecture;Hydrogen;Fuel cells;Computer architecture;Big Data;Real-time systems","","","","10","IEEE","19 Mar 2024","","","IEEE","IEEE Conferences"
"The Functional Architecture Framework for organizing high volume requirements management","T. Salfischberger; I. van de Weerd; S. Brinkkemper","Department of Information and Computing Science, Utrecht University, Utrecht, Netherlands; Department of Information and Computing Science, Utrecht University, Utrecht, Netherlands; Department of Information and Computing Science, Utrecht University, Utrecht, Netherlands",2011 Fifth International Workshop on Software Product Management (IWSPM),"17 Oct 2011","2011","","","17","25","In this paper, we present the Functional Architecture Framework (FAF) to support requirements management in software businesses with large numbers of customers and high volumes of requirements for future releases. The FAF assists in maintaining an overview of all pending requirements relating to different components of both the functional and technical software architecture, thereby taking dependencies and product variability in consideration. We show the application of the FAF in three case studies at different software vendors with requirements volumes. Lessons learned are presented based on the usage data of requirements management and the architectural evolution of the products.","","978-1-4577-1147-3","10.1109/IWSPM.2011.6046208","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=6046208","Requirements management;functional architecture;product variability;architectural evolution","","","2","","18","IEEE","17 Oct 2011","","","IEEE","IEEE Conferences"
"The research on the construction method of evaluation indicator system based on software product line","Y. -y. Liu; Q. Zhao; Y. -l. Liu","The Department of Computer Science and Technology of Kunming University, Yunnan, China; The Department of Computer Science and Technology of Kunming University, Yunnan, China; Trade and Administration College, Chongqing University, China",2011 Eighth International Conference on Fuzzy Systems and Knowledge Discovery (FSKD),"15 Sep 2011","2011","4","","2363","2368","The software product line development goal is whole domain rather than a single software system, with the results that effectively improved the software system development productivity and quality, shortened development time, and reduced overall development costs. The ideas of software product line engineering can be used as an experience for reference of this article, and proposed the construction method of evaluation indicator system model based on software product line engineering, which in the real application attempt to build the evaluation indicator system overcome casualness of disadvantages, and quickly construct high-quality domain evaluation indicator system.","","978-1-61284-181-6","10.1109/FSKD.2011.6019950","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=6019950","Software Product Line;Evaluation indicator system;reusable component;Feature-Oriented Domain Analysis;UML","Unified modeling language;Computer architecture;Analytical models;Feature extraction;Software systems;Data mining","","1","","6","IEEE","15 Sep 2011","","","IEEE","IEEE Conferences"
"Modular System Management Software Reference Architecture (EWSPMan) for Airborne Electronic Warfare Self-Protection Systems","M. Dursun; M. Salman","REHIS, Aselsan Inc., Ankara, Turkey; REHIS, Aselsan Inc., Ankara, Turkey",2023 IEEE/AIAA 42nd Digital Avionics Systems Conference (DASC),"10 Nov 2023","2023","","","1","6","In this paper, we present a modular reference software architecture (EWSPMan) for Electronic Warfare Self-Protection Systems which decouples platform dependencies and system requirements to bound the software complexity and increase scalability and flexibility. EWSPMan depends on FACE combined with IMA to manage the Electronic Warfare Self-Protection Systems.","2155-7209","979-8-3503-3357-2","10.1109/DASC58513.2023.10311135","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10311135","MOSA;Airborne Electronic Warfare Self-Protection Systems;IMA;Software Architecture","Electronic warfare;Software architecture;Scalability;Redundancy;Computer architecture;Software product lines;Complexity theory","","","","12","IEEE","10 Nov 2023","","","IEEE","IEEE Conferences"
"Component-based modeling and integration of automotive application architectures","K. Schorp; S. Sommer","Fortiss GmbH, München, Germany; Fortiss GmbH, München, Germany",2014 IEEE International Electric Vehicle Conference (IEVC),"9 Mar 2015","2014","","","1","7","The introduction of new propulsion technologies such as electric or hybrid drives imposes fundamental changes to the overall structure of the vehicle's electric and electronic system architecture. It also increases the need for cross-domain functionality, such as centralized energy management or the orchestration of mechanical braking and electric energy recuperation during deceleration. This leads to new challenges with respect to architecture development as interconnections between features are introduced that are not yet fully understood. The vehicle's system architecture evolves from towards a distributed multi-functional control system. Component oriented, model based approaches with multiple viewpoints have already proven being suitable in other domains to manage the dependencies between functionality by decomposing a system into a network of functional entities encapsulated in components. In this paper, we present a domain-specific component model to describe functional interdependencies as well as non-functional requirements needed to enable safe integration of software components in a centralized automotive ICT architecture. The model enables the composition of high-level functions and the definition of compatibility constraints. The approach is then applied to unveil feature interaction in a component architecture. This forms the foundation of a sound development and integration process for heavily interconnected functions. It also enables online product validation mechanisms to ensure functional integrity and safety as well as meeting of deployment constraints and timing requirements.","","978-1-4799-6075-0","10.1109/IEVC.2014.7056210","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7056210","","Computer architecture;Vehicles;Software;Component architectures;Ports (Computers);Safety;Complexity theory","","3","","16","IEEE","9 Mar 2015","","","IEEE","IEEE Conferences"
